"ID";"Regions";"Periods";"AveragePurchasePrice_1"
"14735";"GM0432";"2000JJ00";"  186495"
"14736";"GM0432";"2001JJ00";"  194976"
"14737";"GM0432";"2002JJ00";"  199209"
"14738";"GM0432";"2003JJ00";"  202423"
"14739";"GM0432";"2004JJ00";"  208227"
"14740";"GM0432";"2005JJ00";"  229600"
"14741";"GM0432";"2006JJ00";"  235991"
"14742";"GM0432";"2007JJ00";"  249283"
"14743";"GM0432";"2008JJ00";"  246652"
"14744";"GM0432";"2009JJ00";"  244268"
"14745";"GM0432";"2010JJ00";"  241080"
"14746";"GM0432";"2011JJ00";"  231226"
"14747";"GM0432";"2012JJ00";"  226831"
"14748";"GM0432";"2013JJ00";"  196027"
"14749";"GM0432";"2014JJ00";"  197197"
"14750";"GM0432";"2015JJ00";"  225382"
"14751";"GM0432";"2016JJ00";"  234281"
"14752";"GM0432";"2017JJ00";"  241404"
"14753";"GM0432";"2018JJ00";"  267090"
"14754";"GM0432";"2019JJ00";"  288932"
"14755";"GM0432";"2020JJ00";"  330792"
"14756";"GM0432";"2021JJ00";"  381818"
"14757";"GM0432";"2022JJ00";"  391408"
"14758";"GM0432";"2023JJ00";"  406119"
"14759";"GM0432";"2024JJ00";"  423085"
"14760";"GM0086";"1995JJ00";"   70909"
"14761";"GM0086";"1996JJ00";"   84704"
"14762";"GM0086";"1997JJ00";"   99061"
"14763";"GM0086";"1998JJ00";"  114684"
"14764";"GM0086";"1999JJ00";"  136698"
"14765";"GM0086";"2000JJ00";"  160080"
"14766";"GM0086";"2001JJ00";"  189100"
"14767";"GM0086";"2002JJ00";"  179680"
"14768";"GM0086";"2003JJ00";"  181550"
"14769";"GM0086";"2004JJ00";"  196585"
"14770";"GM0086";"2005JJ00";"  201774"
"14771";"GM0086";"2006JJ00";"  221703"
"14772";"GM0086";"2007JJ00";"  236340"
"14773";"GM0086";"2008JJ00";"  217626"
"14774";"GM0086";"2009JJ00";"  225351"
"14775";"GM0086";"2010JJ00";"  219855"
"14776";"GM0086";"2011JJ00";"  200651"
"14777";"GM0086";"2012JJ00";"  211626"
"14778";"GM0086";"2013JJ00";"  186483"
"14779";"GM0086";"2014JJ00";"  193374"
"14780";"GM0086";"2015JJ00";"  202806"
"14781";"GM0086";"2016JJ00";"  208722"
"14782";"GM0086";"2017JJ00";"  222197"
"14783";"GM0086";"2018JJ00";"  234103"
"14784";"GM0086";"2019JJ00";"  254852"
"14785";"GM0086";"2020JJ00";"  284117"
"14786";"GM0086";"2021JJ00";"  320331"
"14787";"GM0086";"2022JJ00";"  360245"
"14788";"GM0086";"2023JJ00";"  356626"
"14789";"GM0086";"2024JJ00";"  433883"
"14790";"GM0828";"1995JJ00";"   90502"
"14791";"GM0828";"1996JJ00";"   96576"
"14792";"GM0828";"1997JJ00";"  103544"
"14793";"GM0828";"1998JJ00";"  128130"
"14794";"GM0828";"1999JJ00";"  144470"
"14795";"GM0828";"2000JJ00";"  162401"
"14796";"GM0828";"2001JJ00";"  195317"
"14797";"GM0828";"2002JJ00";"  218028"
"14798";"GM0828";"2003JJ00";"  205452"
"14799";"GM0828";"2004JJ00";"  223185"
"14800";"GM0828";"2005JJ00";"  218110"
"14801";"GM0828";"2006JJ00";"  236405"
"14802";"GM0828";"2007JJ00";"  245025"
"14803";"GM0828";"2008JJ00";"  251105"
"14804";"GM0828";"2009JJ00";"  228575"
"14805";"GM0828";"2010JJ00";"  229380"
"14806";"GM0828";"2011JJ00";"  225403"
"14807";"GM0828";"2012JJ00";"  228911"
"14808";"GM0828";"2013JJ00";"  208569"
"14809";"GM0828";"2014JJ00";"  206574"
"14810";"GM0828";"2015JJ00";"  213344"
"14811";"GM0828";"2016JJ00";"  225653"
"14812";"GM0828";"2017JJ00";"  243278"
"14813";"GM0828";"2018JJ00";"  255388"
"14814";"GM0828";"2019JJ00";"  264775"
"14815";"GM0828";"2020JJ00";"  298356"
"14816";"GM0828";"2021JJ00";"  353733"
"14817";"GM0828";"2022JJ00";"  373130"
"14818";"GM0828";"2023JJ00";"  391472"
"14819";"GM0828";"2024JJ00";"  437206"
"14820";"GM0829";"1995JJ00";"   89729"
"14821";"GM0829";"1996JJ00";"  107599"
"14822";"GM0829";"1997JJ00";""
"14823";"GM0829";"1998JJ00";""
"14824";"GM0829";"1999JJ00";""
"14825";"GM0829";"2000JJ00";""
"14826";"GM0829";"2001JJ00";""
"14827";"GM0829";"2002JJ00";""
"14828";"GM0829";"2003JJ00";""
"14829";"GM0829";"2004JJ00";""
"14830";"GM0829";"2005JJ00";""
"14831";"GM0829";"2006JJ00";""
"14832";"GM0829";"2007JJ00";""
"14833";"GM0829";"2008JJ00";""
"14834";"GM0829";"2009JJ00";""
"14835";"GM0829";"2010JJ00";""
"14836";"GM0829";"2011JJ00";""
"14837";"GM0829";"2012JJ00";""
"14838";"GM0829";"2013JJ00";""
"14839";"GM0829";"2014JJ00";""
"14840";"GM0829";"2015JJ00";""
"14841";"GM0829";"2016JJ00";""
"14842";"GM0829";"2017JJ00";""
"14843";"GM0829";"2018JJ00";""
"14844";"GM0829";"2019JJ00";""
"14845";"GM0829";"2020JJ00";""
"14846";"GM0829";"2021JJ00";""
"14847";"GM0829";"2022JJ00";""
"14848";"GM0829";"2023JJ00";""
"14849";"GM0829";"2024JJ00";""
"14850";"GM0831";"1995JJ00";"   90293"
"14851";"GM0831";"1996JJ00";"  113573"
"14852";"GM0831";"1997JJ00";""
"14853";"GM0831";"1998JJ00";""
"14854";"GM0831";"1999JJ00";""
"14855";"GM0831";"2000JJ00";""
"14856";"GM0831";"2001JJ00";""
"14857";"GM0831";"2002JJ00";""
"14858";"GM0831";"2003JJ00";""
"14859";"GM0831";"2004JJ00";""
"14860";"GM0831";"2005JJ00";""
"14861";"GM0831";"2006JJ00";""
"14862";"GM0831";"2007JJ00";""
"14863";"GM0831";"2008JJ00";""
"14864";"GM0831";"2009JJ00";""
"14865";"GM0831";"2010JJ00";""
"14866";"GM0831";"2011JJ00";""
"14867";"GM0831";"2012JJ00";""
"14868";"GM0831";"2013JJ00";""
"14869";"GM0831";"2014JJ00";""
"14870";"GM0831";"2015JJ00";""
"14871";"GM0831";"2016JJ00";""
"14872";"GM0831";"2017JJ00";""
"14873";"GM0831";"2018JJ00";""
"14874";"GM0831";"2019JJ00";""
"14875";"GM0831";"2020JJ00";""
"14876";"GM0831";"2021JJ00";""
"14877";"GM0831";"2022JJ00";""
"14878";"GM0831";"2023JJ00";""
"14879";"GM0831";"2024JJ00";""
"14880";"GM0584";"1995JJ00";"   96201"
"14881";"GM0584";"1996JJ00";"  114216"
"14882";"GM0584";"1997JJ00";"  118230"
"14883";"GM0584";"1998JJ00";"  123603"
"14884";"GM0584";"1999JJ00";"  146274"
"14885";"GM0584";"2000JJ00";"  164896"
"14886";"GM0584";"2001JJ00";"  190689"
"14887";"GM0584";"2002JJ00";"  192553"
"14888";"GM0584";"2003JJ00";"  207355"
"14889";"GM0584";"2004JJ00";"  246346"
"14890";"GM0584";"2005JJ00";"  243284"
"14891";"GM0584";"2006JJ00";"  249689"
"14892";"GM0584";"2007JJ00";"  257221"
"14893";"GM0584";"2008JJ00";"  274942"
"14894";"GM0584";"2009JJ00";"  260084"
"14895";"GM0584";"2010JJ00";"  252665"
"14896";"GM0584";"2011JJ00";"  255784"
"14897";"GM0584";"2012JJ00";"  228393"
"14898";"GM0584";"2013JJ00";"  221061"
"14899";"GM0584";"2014JJ00";"  240791"
"14900";"GM0584";"2015JJ00";"  246209"
"14901";"GM0584";"2016JJ00";"  236459"
"14902";"GM0584";"2017JJ00";"  262109"
"14903";"GM0584";"2018JJ00";"  271160"
"14904";"GM0584";"2019JJ00";""
"14905";"GM0584";"2020JJ00";""
"14906";"GM0584";"2021JJ00";""
"14907";"GM0584";"2022JJ00";""
"14908";"GM0584";"2023JJ00";""
"14909";"GM0584";"2024JJ00";""
"14910";"GM1509";"1995JJ00";""
"14911";"GM1509";"1996JJ00";""
"14912";"GM1509";"1997JJ00";""
"14913";"GM1509";"1998JJ00";""
"14914";"GM1509";"1999JJ00";""
"14915";"GM1509";"2000JJ00";""
"14916";"GM1509";"2001JJ00";""
"14917";"GM1509";"2002JJ00";""
"14918";"GM1509";"2003JJ00";""
"14919";"GM1509";"2004JJ00";""
"14920";"GM1509";"2005JJ00";"  224062"
"14921";"GM1509";"2006JJ00";"  211282"
"14922";"GM1509";"2007JJ00";"  225034"
"14923";"GM1509";"2008JJ00";"  222740"
"14924";"GM1509";"2009JJ00";"  212350"
"14925";"GM1509";"2010JJ00";"  222943"
"14926";"GM1509";"2011JJ00";"  226355"
"14927";"GM1509";"2012JJ00";"  216862"
"14928";"GM1509";"2013JJ00";"  195097"
"14929";"GM1509";"2014JJ00";"  180682"
"14930";"GM1509";"2015JJ00";"  184024"
"14931";"GM1509";"2016JJ00";"  196007"
"14932";"GM1509";"2017JJ00";"  212821"
"14933";"GM1509";"2018JJ00";"  236913"
"14934";"GM1509";"2019JJ00";"  247024"
"14935";"GM1509";"2020JJ00";"  281208"
"14936";"GM1509";"2021JJ00";"  309702"
"14937";"GM1509";"2022JJ00";"  316538"
"14938";"GM1509";"2023JJ00";"  340047"
"14939";"GM1509";"2024JJ00";"  391680"
"14940";"GM0830";"1995JJ00";"   95880"
"14941";"GM0830";"1996JJ00";"  102446"
"14942";"GM0830";"1997JJ00";""
"14943";"GM0830";"1998JJ00";""
"14944";"GM0830";"1999JJ00";""
"14945";"GM0830";"2000JJ00";""
"14946";"GM0830";"2001JJ00";""
"14947";"GM0830";"2002JJ00";""
"14948";"GM0830";"2003JJ00";""
"14949";"GM0830";"2004JJ00";""
"14950";"GM0830";"2005JJ00";""
"14951";"GM0830";"2006JJ00";""
"14952";"GM0830";"2007JJ00";""
"14953";"GM0830";"2008JJ00";""
"14954";"GM0830";"2009JJ00";""
"14955";"GM0830";"2010JJ00";""
"14956";"GM0830";"2011JJ00";""
"14957";"GM0830";"2012JJ00";""
"14958";"GM0830";"2013JJ00";""
"14959";"GM0830";"2014JJ00";""
"14960";"GM0830";"2015JJ00";""
"14961";"GM0830";"2016JJ00";""
"14962";"GM0830";"2017JJ00";""
"14963";"GM0830";"2018JJ00";""
"14964";"GM0830";"2019JJ00";""
"14965";"GM0830";"2020JJ00";""
"14966";"GM0830";"2021JJ00";""
"14967";"GM0830";"2022JJ00";""
"14968";"GM0830";"2023JJ00";""
"14969";"GM0830";"2024JJ00";""
"14970";"GM0437";"1995JJ00";"  123646"
"14971";"GM0437";"1996JJ00";"  132594"
"14972";"GM0437";"1997JJ00";"  158275"
"14973";"GM0437";"1998JJ00";"  189840"
"14974";"GM0437";"1999JJ00";"  205081"
"14975";"GM0437";"2000JJ00";"  239712"
"14976";"GM0437";"2001JJ00";"  294195"
"14977";"GM0437";"2002JJ00";"  297662"
"14978";"GM0437";"2003JJ00";"  302502"
"14979";"GM0437";"2004JJ00";"  340129"
"14980";"GM0437";"2005JJ00";"  340946"
"14981";"GM0437";"2006JJ00";"  338900"
"14982";"GM0437";"2007JJ00";"  362548"
"14983";"GM0437";"2008JJ00";"  372595"
"14984";"GM0437";"2009JJ00";"  373388"
"14985";"GM0437";"2010JJ00";"  397601"
"14986";"GM0437";"2011JJ00";"  323400"
"14987";"GM0437";"2012JJ00";"  358186"
"14988";"GM0437";"2013JJ00";"  299475"
"14989";"GM0437";"2014JJ00";"  334657"
"14990";"GM0437";"2015JJ00";"  353721"
"14991";"GM0437";"2016JJ00";"  428487"
"14992";"GM0437";"2017JJ00";"  411718"
"14993";"GM0437";"2018JJ00";"  459357"
"14994";"GM0437";"2019JJ00";"  494115"
"14995";"GM0437";"2020JJ00";"  511264"
"14996";"GM0437";"2021JJ00";"  554471"
"14997";"GM0437";"2022JJ00";"  650625"
"14998";"GM0437";"2023JJ00";"  630471"
"14999";"GM0437";"2024JJ00";"  611886"
"15000";"GM0644";"1995JJ00";"   99934"
"15001";"GM0644";"1996JJ00";"  102063"
"15002";"GM0644";"1997JJ00";"  118936"
"15003";"GM0644";"1998JJ00";"  142235"
"15004";"GM0644";"1999JJ00";"  160544"
"15005";"GM0644";"2000JJ00";"  172295"
"15006";"GM0644";"2001JJ00";"  209257"
"15007";"GM0644";"2002JJ00";"  210108"
"15008";"GM0644";"2003JJ00";"  220908"
"15009";"GM0644";"2004JJ00";"  237429"
"15010";"GM0644";"2005JJ00";"  229583"
"15011";"GM0644";"2006JJ00";"  244325"
"15012";"GM0644";"2007JJ00";"  259014"
"15013";"GM0644";"2008JJ00";"  257446"
"15014";"GM0644";"2009JJ00";"  272198"
"15015";"GM0644";"2010JJ00";"  231479"
"15016";"GM0644";"2011JJ00";"  234071"
"15017";"GM0644";"2012JJ00";"  233120"
"15018";"GM0644";"2013JJ00";"  207409"
"15019";"GM0644";"2014JJ00";"  227340"
"15020";"GM0644";"2015JJ00";""
"15021";"GM0644";"2016JJ00";""
"15022";"GM0644";"2017JJ00";""
"15023";"GM0644";"2018JJ00";""
"15024";"GM0644";"2019JJ00";""
"15025";"GM0644";"2020JJ00";""
"15026";"GM0644";"2021JJ00";""
"15027";"GM0644";"2022JJ00";""
"15028";"GM0644";"2023JJ00";""
"15029";"GM0644";"2024JJ00";""
"15030";"GM0589";"1995JJ00";"   93551"
"15031";"GM0589";"1996JJ00";"  121360"
"15032";"GM0589";"1997JJ00";"  137794"
"15033";"GM0589";"1998JJ00";"  147660"
"15034";"GM0589";"1999JJ00";"  174368"
"15035";"GM0589";"2000JJ00";"  179847"
"15036";"GM0589";"2001JJ00";"  207125"
"15037";"GM0589";"2002JJ00";"  275548"
"15038";"GM0589";"2003JJ00";"  253796"
"15039";"GM0589";"2004JJ00";"  269721"
"15040";"GM0589";"2005JJ00";"  267180"
"15041";"GM0589";"2006JJ00";"  311506"
"15042";"GM0589";"2007JJ00";"  286884"
"15043";"GM0589";"2008JJ00";"  351215"
"15044";"GM0589";"2009JJ00";"  315022"
"15045";"GM0589";"2010JJ00";"  273053"
"15046";"GM0589";"2011JJ00";"  303497"
"15047";"GM0589";"2012JJ00";"  287163"
"15048";"GM0589";"2013JJ00";"  265580"
"15049";"GM0589";"2014JJ00";"  257414"
"15050";"GM0589";"2015JJ00";"  287275"
"15051";"GM0589";"2016JJ00";"  285535"
"15052";"GM0589";"2017JJ00";"  293983"
"15053";"GM0589";"2018JJ00";"  339193"
"15054";"GM0589";"2019JJ00";"  360006"
"15055";"GM0589";"2020JJ00";"  417974"
"15056";"GM0589";"2021JJ00";"  426664"
"15057";"GM0589";"2022JJ00";"  425912"
"15058";"GM0589";"2023JJ00";"  449685"
"15059";"GM0589";"2024JJ00";"  521905"
"15060";"GM1734";"1995JJ00";""
"15061";"GM1734";"1996JJ00";""
"15062";"GM1734";"1997JJ00";""
"15063";"GM1734";"1998JJ00";""
"15064";"GM1734";"1999JJ00";""
"15065";"GM1734";"2000JJ00";""
"15066";"GM1734";"2001JJ00";"  233661"
"15067";"GM1734";"2002JJ00";"  236184"
"15068";"GM1734";"2003JJ00";"  222100"
"15069";"GM1734";"2004JJ00";"  244504"
"15070";"GM1734";"2005JJ00";"  234559"
"15071";"GM1734";"2006JJ00";"  255389"
"15072";"GM1734";"2007JJ00";"  260717"
"15073";"GM1734";"2008JJ00";"  270466"
"15074";"GM1734";"2009JJ00";"  240804"
"15075";"GM1734";"2010JJ00";"  238987"
"15076";"GM1734";"2011JJ00";"  239784"
"15077";"GM1734";"2012JJ00";"  253405"
"15078";"GM1734";"2013JJ00";"  237818"
"15079";"GM1734";"2014JJ00";"  237705"
"15080";"GM1734";"2015JJ00";"  239862"
"15081";"GM1734";"2016JJ00";"  253671"
"15082";"GM1734";"2017JJ00";"  265675"
"15083";"GM1734";"2018JJ00";"  296223"
"15084";"GM1734";"2019JJ00";"  316978"
"15085";"GM1734";"2020JJ00";"  349961"
"15086";"GM1734";"2021JJ00";"  422478"
"15087";"GM1734";"2022JJ00";"  453813"
"15088";"GM1734";"2023JJ00";"  433469"
"15089";"GM1734";"2024JJ00";"  448063"
"15090";"GM0590";"1995JJ00";"   86175"
"15091";"GM0590";"1996JJ00";"   90805"
"15092";"GM0590";"1997JJ00";"  102517"
"15093";"GM0590";"1998JJ00";"  110363"
"15094";"GM0590";"1999JJ00";"  127186"
"15095";"GM0590";"2000JJ00";"  154455"
"15096";"GM0590";"2001JJ00";"  169418"
"15097";"GM0590";"2002JJ00";"  177848"
"15098";"GM0590";"2003JJ00";"  182422"
"15099";"GM0590";"2004JJ00";"  192310"
"15100";"GM0590";"2005JJ00";"  193913"
"15101";"GM0590";"2006JJ00";"  216399"
"15102";"GM0590";"2007JJ00";"  211643"
"15103";"GM0590";"2008JJ00";"  226024"
"15104";"GM0590";"2009JJ00";"  210519"
"15105";"GM0590";"2010JJ00";"  215415"
"15106";"GM0590";"2011JJ00";"  210581"
"15107";"GM0590";"2012JJ00";"  198915"
"15108";"GM0590";"2013JJ00";"  199081"
"15109";"GM0590";"2014JJ00";"  203916"
"15110";"GM0590";"2015JJ00";"  206597"
"15111";"GM0590";"2016JJ00";"  216108"
"15112";"GM0590";"2017JJ00";"  226198"
"15113";"GM0590";"2018JJ00";"  235318"
"15114";"GM0590";"2019JJ00";"  256448"
"15115";"GM0590";"2020JJ00";"  283352"
"15116";"GM0590";"2021JJ00";"  318706"
"15117";"GM0590";"2022JJ00";"  382187"
"15118";"GM0590";"2023JJ00";"  363336"
"15119";"GM0590";"2024JJ00";"  382950"
"15120";"GM1894";"1995JJ00";""
"15121";"GM1894";"1996JJ00";""
"15122";"GM1894";"1997JJ00";""
"15123";"GM1894";"1998JJ00";""
"15124";"GM1894";"1999JJ00";""
"15125";"GM1894";"2000JJ00";""
"15126";"GM1894";"2001JJ00";""
"15127";"GM1894";"2002JJ00";""
"15128";"GM1894";"2003JJ00";""
"15129";"GM1894";"2004JJ00";""
"15130";"GM1894";"2005JJ00";""
"15131";"GM1894";"2006JJ00";""
"15132";"GM1894";"2007JJ00";""
"15133";"GM1894";"2008JJ00";""
"15134";"GM1894";"2009JJ00";""
"15135";"GM1894";"2010JJ00";"  219800"
"15136";"GM1894";"2011JJ00";"  231778"
"15137";"GM1894";"2012JJ00";"  228152"
"15138";"GM1894";"2013JJ00";"  208552"
"15139";"GM1894";"2014JJ00";"  209964"
"15140";"GM1894";"2015JJ00";"  213872"
"15141";"GM1894";"2016JJ00";"  221919"
"15142";"GM1894";"2017JJ00";"  240794"
"15143";"GM1894";"2018JJ00";"  257171"
"15144";"GM1894";"2019JJ00";"  279723"
"15145";"GM1894";"2020JJ00";"  295228"
"15146";"GM1894";"2021JJ00";"  325223"
"15147";"GM1894";"2022JJ00";"  376418"
"15148";"GM1894";"2023JJ00";"  371634"
"15149";"GM1894";"2024JJ00";"  419759"
"15150";"GM0124";"1995JJ00";"   95981"
"15151";"GM0124";"1996JJ00";"  110908"
"15152";"GM0124";"1997JJ00";"  118673"
"15153";"GM0124";"1998JJ00";""
"15154";"GM0124";"1999JJ00";""
"15155";"GM0124";"2000JJ00";""
"15156";"GM0124";"2001JJ00";""
"15157";"GM0124";"2002JJ00";""
"15158";"GM0124";"2003JJ00";""
"15159";"GM0124";"2004JJ00";""
"15160";"GM0124";"2005JJ00";""
"15161";"GM0124";"2006JJ00";""
"15162";"GM0124";"2007JJ00";""
"15163";"GM0124";"2008JJ00";""
"15164";"GM0124";"2009JJ00";""
"15165";"GM0124";"2010JJ00";""
"15166";"GM0124";"2011JJ00";""
"15167";"GM0124";"2012JJ00";""
"15168";"GM0124";"2013JJ00";""
"15169";"GM0124";"2014JJ00";""
"15170";"GM0124";"2015JJ00";""
"15171";"GM0124";"2016JJ00";""
"15172";"GM0124";"2017JJ00";""
"15173";"GM0124";"2018JJ00";""
"15174";"GM0124";"2019JJ00";""
"15175";"GM0124";"2020JJ00";""
"15176";"GM0124";"2021JJ00";""
"15177";"GM0124";"2022JJ00";""
"15178";"GM0124";"2023JJ00";""
"15179";"GM0124";"2024JJ00";""
"15180";"GM0765";"1995JJ00";"   51742"
"15181";"GM0765";"1996JJ00";"   60690"
"15182";"GM0765";"1997JJ00";"   62841"
"15183";"GM0765";"1998JJ00";"   73068"
"15184";"GM0765";"1999JJ00";"   86652"
"15185";"GM0765";"2000JJ00";"  104220"
"15186";"GM0765";"2001JJ00";"  107178"
"15187";"GM0765";"2002JJ00";"  125412"
"15188";"GM0765";"2003JJ00";"  137428"
"15189";"GM0765";"2004JJ00";"  125033"
"15190";"GM0765";"2005JJ00";"  142808"
"15191";"GM0765";"2006JJ00";"  146424"
"15192";"GM0765";"2007JJ00";"  151739"
"15193";"GM0765";"2008JJ00";"  153344"
"15194";"GM0765";"2009JJ00";"  141837"
"15195";"GM0765";"2010JJ00";"  132302"
"15196";"GM0765";"2011JJ00";"  132951"
"15197";"GM0765";"2012JJ00";"  140628"
"15198";"GM0765";"2013JJ00";"  123208"
"15199";"GM0765";"2014JJ00";"  119488"
"15200";"GM0765";"2015JJ00";"  124837"
"15201";"GM0765";"2016JJ00";"  127804"
"15202";"GM0765";"2017JJ00";"  150431"
"15203";"GM0765";"2018JJ00";"  158687"
"15204";"GM0765";"2019JJ00";"  161257"
"15205";"GM0765";"2020JJ00";"  164123"
"15206";"GM0765";"2021JJ00";"  200451"
"15207";"GM0765";"2022JJ00";"  230760"
"15208";"GM0765";"2023JJ00";"  215756"
"15209";"GM0765";"2024JJ00";"  250437"
"15210";"GM0594";"1995JJ00";"  108117"
"15211";"GM0594";"1996JJ00";"  135436"
"15212";"GM0594";"1997JJ00";"  144446"
"15213";"GM0594";"1998JJ00";"  145689"
"15214";"GM0594";"1999JJ00";"  174284"
"15215";"GM0594";"2000JJ00";"  202174"
"15216";"GM0594";"2001JJ00";"  211892"
"15217";"GM0594";"2002JJ00";""
"15218";"GM0594";"2003JJ00";""
"15219";"GM0594";"2004JJ00";""
"15220";"GM0594";"2005JJ00";""
"15221";"GM0594";"2006JJ00";""
"15222";"GM0594";"2007JJ00";""
"15223";"GM0594";"2008JJ00";""
"15224";"GM0594";"2009JJ00";""
"15225";"GM0594";"2010JJ00";""
"15226";"GM0594";"2011JJ00";""
"15227";"GM0594";"2012JJ00";""
"15228";"GM0594";"2013JJ00";""
"15229";"GM0594";"2014JJ00";""
"15230";"GM0594";"2015JJ00";""
"15231";"GM0594";"2016JJ00";""
"15232";"GM0594";"2017JJ00";""
"15233";"GM0594";"2018JJ00";""
"15234";"GM0594";"2019JJ00";""
"15235";"GM0594";"2020JJ00";""
"15236";"GM0594";"2021JJ00";""
"15237";"GM0594";"2022JJ00";""
"15238";"GM0594";"2023JJ00";""
"15239";"GM0594";"2024JJ00";""
"15240";"GM1926";"1995JJ00";""
"15241";"GM1926";"1996JJ00";""
"15242";"GM1926";"1997JJ00";""
"15243";"GM1926";"1998JJ00";""
"15244";"GM1926";"1999JJ00";""
"15245";"GM1926";"2000JJ00";""
"15246";"GM1926";"2001JJ00";""
"15247";"GM1926";"2002JJ00";"  231057"
"15248";"GM1926";"2003JJ00";"  247755"
"15249";"GM1926";"2004JJ00";"  253570"
"15250";"GM1926";"2005JJ00";"  264286"
"15251";"GM1926";"2006JJ00";"  278904"
"15252";"GM1926";"2007JJ00";"  306756"
"15253";"GM1926";"2008JJ00";"  300595"
"15254";"GM1926";"2009JJ00";"  284245"
"15255";"GM1926";"2010JJ00";"  285193"
"15256";"GM1926";"2011JJ00";"  290782"
"15257";"GM1926";"2012JJ00";"  288113"
"15258";"GM1926";"2013JJ00";"  255076"
"15259";"GM1926";"2014JJ00";"  270804"
"15260";"GM1926";"2015JJ00";"  270467"
"15261";"GM1926";"2016JJ00";"  281515"
"15262";"GM1926";"2017JJ00";"  317277"
"15263";"GM1926";"2018JJ00";"  350350"
"15264";"GM1926";"2019JJ00";"  375870"
"15265";"GM1926";"2020JJ00";"  412301"
"15266";"GM1926";"2021JJ00";"  467075"
"15267";"GM1926";"2022JJ00";"  524878"
"15268";"GM1926";"2023JJ00";"  529527"
"15269";"GM1926";"2024JJ00";"  559333"
"15270";"GM0832";"1995JJ00";"  121837"
"15271";"GM0832";"1996JJ00";"  139007"
"15272";"GM0832";"1997JJ00";""
"15273";"GM0832";"1998JJ00";""
"15274";"GM0832";"1999JJ00";""
"15275";"GM0832";"2000JJ00";""
"15276";"GM0832";"2001JJ00";""
"15277";"GM0832";"2002JJ00";""
"15278";"GM0832";"2003JJ00";""
"15279";"GM0832";"2004JJ00";""
"15280";"GM0832";"2005JJ00";""
"15281";"GM0832";"2006JJ00";""
"15282";"GM0832";"2007JJ00";""
"15283";"GM0832";"2008JJ00";""
"15284";"GM0832";"2009JJ00";""
"15285";"GM0832";"2010JJ00";""
"15286";"GM0832";"2011JJ00";""
"15287";"GM0832";"2012JJ00";""
"15288";"GM0832";"2013JJ00";""
"15289";"GM0832";"2014JJ00";""
"15290";"GM0832";"2015JJ00";""
"15291";"GM0832";"2016JJ00";""
"15292";"GM0832";"2017JJ00";""
"15293";"GM0832";"2018JJ00";""
"15294";"GM0832";"2019JJ00";""
"15295";"GM0832";"2020JJ00";""
"15296";"GM0832";"2021JJ00";""
"15297";"GM0832";"2022JJ00";""
"15298";"GM0832";"2023JJ00";""
"15299";"GM0832";"2024JJ00";""
"15300";"GM0439";"1995JJ00";"   85925"
"15301";"GM0439";"1996JJ00";"   87045"
"15302";"GM0439";"1997JJ00";"   97066"
"15303";"GM0439";"1998JJ00";"  106450"
"15304";"GM0439";"1999JJ00";"  116501"
"15305";"GM0439";"2000JJ00";"  145269"
"15306";"GM0439";"2001JJ00";"  153316"
"15307";"GM0439";"2002JJ00";"  176579"
"15308";"GM0439";"2003JJ00";"  190595"
"15309";"GM0439";"2004JJ00";"  191494"
"15310";"GM0439";"2005JJ00";"  201386"
"15311";"GM0439";"2006JJ00";"  213962"
"15312";"GM0439";"2007JJ00";"  223854"
"15313";"GM0439";"2008JJ00";"  233104"
"15314";"GM0439";"2009JJ00";"  218171"
"15315";"GM0439";"2010JJ00";"  210612"
"15316";"GM0439";"2011JJ00";"  212248"
"15317";"GM0439";"2012JJ00";"  188277"
"15318";"GM0439";"2013JJ00";"  173255"
"15319";"GM0439";"2014JJ00";"  184581"
"15320";"GM0439";"2015JJ00";"  194971"
"15321";"GM0439";"2016JJ00";"  208237"
"15322";"GM0439";"2017JJ00";"  236098"
"15323";"GM0439";"2018JJ00";"  268255"
"15324";"GM0439";"2019JJ00";"  295650"
"15325";"GM0439";"2020JJ00";"  305916"
"15326";"GM0439";"2021JJ00";"  362562"
"15327";"GM0439";"2022JJ00";"  439694"
"15328";"GM0439";"2023JJ00";"  418835"
